sales_date,order_id,product_name,category,price,quantity,total,discount,shipping_fee,total_sales,customer_name,customer_address,channel,rating,status
2025-06-30,P09942,Sabun Mandi,Pembersih,7000,3,21000,0,25000,46000,Tina,Bali,Offline,2,Pending
2025-06-30,P09943,Sabun Cuci,Pembersih,5000,1,5000,0,18000,23000,Oto,Yogyakarta,Offline,4,Failed
2025-06-30,P09944,Pasta Gigi,Perawatan,15000,1,15000,0,20000,35000,Krisna,Surabaya,Online - Toko Oren,4,Returned
2025-06-30,P09945,Deterjen,Pembersih,10000,1,10000,0,15000,25000,Eli,Jakarta,Online - Toko Hijau,1,Success
2025-06-30,P09946,Teh,Makanan,15000,1,15000,0,10000,25000,Petrus,Depok,Online - Toko Oren,5,Success
2025-06-30,P09947,Pasta Gigi,Perawatan,15000,2,30000,0,15000,45000,Rian,Jakarta,Online - Toko Hijau,1,Success
2025-06-30,P09948,Shampo,Perawatan,20000,3,60000,0,18000,78000,Oki,Palembang,Online - Toko Hijau,1,Failed
2025-06-30,P09949,Sabun Cuci,Pembersih,5000,1,5000,0,10000,15000,Vira,Depok,Online - Toko Hijau,5,Success
2025-06-30,P09950,Deterjen,Pembersih,10000,2,20000,0,13000,33000,Umar,Tangerang,Online - Toko Hijau,5,Failed
2025-06-30,P09951,Kopi,Makanan,25000,2,50000,0,20000,70000,Citra,Malang,Online - Toko Hijau,4,Returned
2025-06-30,P09952,Kopi,Makanan,25000,3,75000,0,13000,88000,Farhan,Tangerang,Online - Toko Hijau,1,Pending
2025-06-30,P09953,Pasta Gigi,Perawatan,15000,3,45000,0,0,45000,Citra,Bandung,Online - Toko Hijau,1,Returned
2025-06-30,P09954,Pembersih Wajah,Perawatan,12000,3,36000,0,30000,66000,Zenia,Samarinda,Offline,1,Failed
2025-06-30,P09955,Minyak Goreng,Makanan,18000,3,54000,0,13000,67000,Tegar,Tangerang,Online - Toko Hijau,4,Pending
2025-07-01,P09956,Pasta Gigi,Perawatan,15000,1,15000,0,12000,27000,Ika,Bekasi,Online - Toko Oren,2,Returned
2025-07-01,P09957,Shampo,Perawatan,20000,3,60000,0,15000,75000,Krisna,Jakarta,Online - Toko Hijau,4,Returned
2025-07-01,P09958,Teh,Makanan,15000,1,15000,0,10000,25000,Citra,Depok,Online - Toko Oren,1,Success
2025-07-01,P09959,Teh,Makanan,15000,2,30000,0,22000,52000,Budi,Makassar,Online - Toko Oren,5,Returned
2025-07-01,P09960,Minyak Goreng,Makanan,18000,1,18000,0,20000,38000,Gilang,Surabaya,Online - Toko Oren,3,Success
2025-07-01,P09961,Sabun Cuci,Pembersih,5000,3,15000,0,25000,40000,Vera,Medan,Online - Toko Oren,1,Failed
2025-07-01,P09962,Minyak Goreng,Makanan,18000,2,36000,0,15000,51000,Nadia,Jakarta,Offline,2,Failed
2025-07-01,P09963,Shampo,Perawatan,20000,2,40000,0,0,40000,Lestari,Bandung,Online - Toko Hijau,3,Pending
2025-07-01,P09964,Shampo,Perawatan,20000,2,40000,0,0,40000,Gita,Bandung,Offline,4,Returned
2025-07-01,P09965,Kopi,Makanan,25000,2,50000,0,18000,68000,Gilang,Palembang,Online - Toko Oren,1,Failed
2025-07-01,P09966,Pembersih Lantai,Pembersih,8000,1,8000,0,12000,20000,Bintang,Bekasi,Online - Toko Oren,4,Pending
2025-07-01,P09967,Pasta Gigi,Perawatan,15000,3,45000,0,18000,63000,Hendra,Palembang,Online - Toko Oren,3,Failed
2025-07-01,P09968,Minyak Goreng,Makanan,18000,3,54000,0,15000,69000,Vian,Jakarta,Online - Toko Hijau,2,Returned
2025-07-01,P09969,Shampo,Perawatan,20000,1,20000,0,15000,35000,Jamil,Jakarta,Offline,5,Pending
2025-07-01,P09970,Pembersih Lantai,Pembersih,8000,1,8000,0,18000,26000,Mutiara,Palembang,Online - Toko Oren,3,Returned
2025-07-01,P09971,Teh,Makanan,15000,1,15000,0,20000,35000,Maya,Malang,Online - Toko Oren,1,Success
2025-07-01,P09972,Sabun Cuci,Pembersih,5000,3,15000,0,25000,40000,Hendra,Bali,Online - Toko Hijau,3,Returned
2025-07-01,P09973,Pasta Gigi,Perawatan,15000,3,45000,0,10000,55000,Shinta,Depok,Offline,3,Pending
2025-07-01,P09974,Pembersih Wajah,Perawatan,12000,2,24000,0,0,24000,Tian,Bandung,Online - Toko Oren,5,Returned
2025-07-01,P09975,Sabun Cuci,Pembersih,5000,3,15000,0,18000,33000,Petrus,Yogyakarta,Online - Toko Oren,3,Success
2025-07-01,P09976,Deterjen,Pembersih,10000,2,20000,0,20000,40000,Ocha,Surabaya,Online - Toko Oren,1,Success
2025-07-01,P09977,Kopi,Makanan,25000,3,75000,0,12000,87000,Eka,Bogor,Online - Toko Hijau,3,Pending
2025-07-01,P09978,Kopi,Makanan,25000,3,75000,0,0,75000,Juli,Bandung,Online - Toko Hijau,1,Pending
2025-07-01,P09979,Teh,Makanan,15000,2,30000,0,0,30000,Chandra,Bandung,Online - Toko Hijau,5,Pending
2025-07-01,P09980,Teh,Makanan,15000,1,15000,0,10000,25000,Fikri,Depok,Online - Toko Oren,4,Returned
2025-07-01,P09981,Pasta Gigi,Perawatan,15000,1,15000,0,12000,27000,Elisa,Bogor,Online - Toko Hijau,3,Returned
2025-07-01,P09982,Pembersih Wajah,Perawatan,12000,2,24000,0,0,24000,Kenny,Bandung,Online - Toko Oren,3,Pending
2025-07-01,P09983,Kopi,Makanan,25000,1,25000,0,25000,50000,Kenny,Medan,Online - Toko Oren,4,Failed
2025-07-01,P09984,Sabun Mandi,Pembersih,7000,1,7000,0,20000,27000,Fadli,Malang,Offline,3,Returned
2025-07-01,P09985,Pembersih Lantai,Pembersih,8000,2,16000,0,18000,34000,Tegar,Palembang,Online - Toko Hijau,4,Success
2025-07-01,P09986,Kopi,Makanan,25000,1,25000,0,12000,37000,Lina,Bogor,Online - Toko Hijau,1,Pending
2025-07-01,P09987,Pembersih Wajah,Perawatan,12000,3,36000,0,13000,49000,Widi,Tangerang,Online - Toko Hijau,4,Returned
2025-07-01,P09988,Pembersih Lantai,Pembersih,8000,3,24000,0,15000,39000,Yusuf,Jakarta,Offline,1,Pending
2025-07-01,P09989,Deterjen,Pembersih,10000,2,20000,0,15000,35000,Fiona,Semarang,Offline,1,Returned
2025-07-01,P09990,Pembersih Wajah,Perawatan,12000,1,12000,0,30000,42000,Vina,Samarinda,Online - Toko Oren,4,Success
2025-07-01,P09991,Shampo,Perawatan,20000,2,40000,0,25000,65000,Nia,Bali,Online - Toko Hijau,5,Success
2025-07-01,P09992,Kopi,Makanan,25000,2,50000,0,15000,65000,Wira,Semarang,Offline,3,Returned
2025-07-01,P09993,Kopi,Makanan,25000,3,75000,0,20000,95000,Eka,Surabaya,Online - Toko Hijau,3,Success
2025-07-01,P09994,Sabun Cuci,Pembersih,5000,3,15000,0,25000,40000,Indah,Bali,Offline,2,Failed
2025-07-01,P09995,Kopi,Makanan,25000,3,75000,0,10000,85000,Dewa,Depok,Offline,4,Pending
2025-07-01,P09996,Deterjen,Pembersih,10000,1,10000,0,15000,25000,Mutiara,Jakarta,Online - Toko Oren,2,Success
2025-07-01,P09997,Teh,Makanan,15000,2,30000,0,20000,50000,Vera,Malang,Offline,2,Success
2025-07-01,P09998,Pembersih Wajah,Perawatan,12000,3,36000,0,20000,56000,Gilang,Surabaya,Online - Toko Hijau,5,Failed
2025-07-01,P09999,Pembersih Wajah,Perawatan,12000,1,12000,0,20000,32000,Kiki,Malang,Offline,1,Failed
2025-07-01,P10000,Sabun Cuci,Pembersih,5000,2,10000,0,0,10000,Yusuf,Bandung,Offline,1,Success
2025-07-01,P10001,Shampo,Perawatan,20000,3,60000,0,15000,75000,Herry,Jakarta,Online - Toko Oren,4,Success
2025-07-01,P10002,Pembersih Wajah,Perawatan,12000,2,24000,0,22000,46000,Yusuf,Makassar,Offline,2,Returned
2025-07-01,P10003,Kopi,Makanan,25000,1,25000,0,18000,43000,Yusra,Palembang,Offline,3,Returned
2025-07-01,P10004,Pembersih Lantai,Pembersih,8000,2,16000,0,12000,28000,Riko,Bogor,Offline,2,Returned
2025-07-01,P10005,Sabun Mandi,Pembersih,7000,2,14000,0,30000,44000,Zahra,Samarinda,Online - Toko Oren,2,Returned
2025-07-01,P10006,Kopi,Makanan,25000,2,50000,0,12000,62000,Stefan,Bogor,Offline,2,Success
2025-07-01,P10007,Pembersih Wajah,Perawatan,12000,3,36000,0,15000,51000,Nia,Jakarta,Online - Toko Hijau,3,Pending
2025-07-01,P10008,Shampo,Perawatan,20000,3,60000,0,25000,85000,Wira,Medan,Online - Toko Hijau,1,Success
2025-07-01,P10009,Pembersih Lantai,Pembersih,8000,3,24000,0,20000,44000,Mira,Malang,Online - Toko Oren,4,Success
2025-07-01,P10010,Pembersih Lantai,Pembersih,8000,2,16000,0,20000,36000,Udin,Surabaya,Online - Toko Oren,2,Failed
2025-07-01,P10011,Sabun Mandi,Pembersih,7000,1,7000,0,15000,22000,Luki,Semarang,Online - Toko Oren,1,Pending
2025-07-01,P10012,Deterjen,Pembersih,10000,2,20000,0,0,20000,Udin,Bandung,Offline,4,Returned
2025-07-02,P10013,Pasta Gigi,Perawatan,15000,1,15000,0,18000,33000,Dicky,Palembang,Offline,2,Success
2025-07-02,P10014,Pasta Gigi,Perawatan,15000,3,45000,0,30000,75000,Eka,Samarinda,Online - Toko Hijau,3,Failed
2025-07-02,P10015,Pasta Gigi,Perawatan,15000,3,45000,0,12000,57000,Hendra,Bekasi,Online - Toko Hijau,5,Failed
2025-07-02,P10016,Pembersih Wajah,Perawatan,12000,1,12000,0,12000,24000,Zenia,Bogor,Offline,3,Failed
2025-07-02,P10017,Pembersih Lantai,Pembersih,8000,2,16000,0,15000,31000,Udin,Semarang,Offline,2,Returned
2025-07-02,P10018,Pasta Gigi,Perawatan,15000,3,45000,0,15000,60000,Yusuf,Jakarta,Online - Toko Hijau,5,Failed
2025-07-02,P10019,Kopi,Makanan,25000,1,25000,0,18000,43000,Yusra,Yogyakarta,Online - Toko Hijau,2,Returned
2025-07-02,P10020,Shampo,Perawatan,20000,3,60000,0,12000,72000,Udin,Bekasi,Online - Toko Oren,4,Pending
2025-07-02,P10021,Shampo,Perawatan,20000,2,40000,0,10000,50000,Santi,Depok,Online - Toko Oren,5,Failed
2025-07-02,P10022,Pembersih Wajah,Perawatan,12000,3,36000,0,13000,49000,Bintang,Tangerang,Offline,4,Returned
2025-07-02,P10023,Pembersih Wajah,Perawatan,12000,2,24000,0,20000,44000,Eka,Surabaya,Online - Toko Hijau,2,Pending
2025-07-02,P10024,Pembersih Lantai,Pembersih,8000,1,8000,0,25000,33000,Mira,Bali,Online - Toko Hijau,5,Pending
2025-07-02,P10025,Shampo,Perawatan,20000,1,20000,0,12000,32000,Andi,Bogor,Online - Toko Oren,2,Failed
2025-07-02,P10026,Teh,Makanan,15000,1,15000,0,20000,35000,Omar,Surabaya,Online - Toko Oren,4,Pending
2025-07-02,P10027,Deterjen,Pembersih,10000,1,10000,0,22000,32000,Taufik,Makassar,Online - Toko Oren,4,Returned
2025-07-02,P10028,Pembersih Wajah,Perawatan,12000,3,36000,0,15000,51000,Yuni,Semarang,Offline,1,Success
2025-07-02,P10029,Teh,Makanan,15000,2,30000,0,30000,60000,Fadli,Samarinda,Online - Toko Hijau,3,Pending
2025-07-02,P10030,Teh,Makanan,15000,1,15000,0,10000,25000,Sari,Depok,Online - Toko Oren,5,Failed
2025-07-02,P10031,Pembersih Wajah,Perawatan,12000,3,36000,0,22000,58000,Udin,Makassar,Offline,5,Failed
2025-07-02,P10032,Sabun Cuci,Pembersih,5000,1,5000,0,12000,17000,Yusuf,Bekasi,Online - Toko Hijau,1,Pending
2025-07-02,P10033,Minyak Goreng,Makanan,18000,1,18000,0,20000,38000,Dicky,Malang,Online - Toko Hijau,1,Pending
2025-07-02,P10034,Minyak Goreng,Makanan,18000,2,36000,0,25000,61000,Lina,Medan,Online - Toko Hijau,2,Returned
2025-07-02,P10035,Deterjen,Pembersih,10000,1,10000,0,25000,35000,Gilang,Bali,Offline,5,Returned
2025-07-02,P10036,Shampo,Perawatan,20000,1,20000,0,25000,45000,Iwan,Bali,Online - Toko Oren,5,Returned
2025-07-02,P10037,Shampo,Perawatan,20000,2,40000,0,22000,62000,Gita,Makassar,Online - Toko Oren,2,Pending
2025-07-02,P10038,Deterjen,Pembersih,10000,3,30000,0,20000,50000,Taufik,Surabaya,Offline,4,Pending
2025-07-02,P10039,Minyak Goreng,Makanan,18000,1,18000,0,0,18000,Gita,Bandung,Offline,4,Returned
2025-07-02,P10040,Sabun Mandi,Pembersih,7000,1,7000,0,20000,27000,Cindy,Surabaya,Online - Toko Hijau,3,Failed
2025-07-02,P10041,Deterjen,Pembersih,10000,2,20000,0,0,20000,Meli,Bandung,Online - Toko Oren,3,Returned
2025-07-02,P10042,Kopi,Makanan,25000,3,75000,0,15000,90000,Umi,Jakarta,Offline,3,Success
2025-07-02,P10043,Sabun Mandi,Pembersih,7000,1,7000,0,10000,17000,Riko,Depok,Online - Toko Oren,3,Failed
2025-07-02,P10044,Pembersih Lantai,Pembersih,8000,1,8000,0,20000,28000,Putri,Malang,Offline,5,Failed
2025-07-02,P10045,Teh,Makanan,15000,2,30000,0,15000,45000,Jamil,Jakarta,Online - Toko Oren,5,Success
2025-07-02,P10046,Shampo,Perawatan,20000,1,20000,0,18000,38000,Sari,Yogyakarta,Online - Toko Hijau,2,Pending
2025-07-02,P10047,Pembersih Wajah,Perawatan,12000,3,36000,0,20000,56000,Irma,Surabaya,Online - Toko Hijau,3,Success
2025-07-02,P10048,Teh,Makanan,15000,3,45000,0,20000,65000,Oki,Surabaya,Online - Toko Oren,4,Pending
2025-07-02,P10049,Sabun Cuci,Pembersih,5000,3,15000,0,18000,33000,Lia,Palembang,Online - Toko Oren,5,Pending
2025-07-02,P10050,Kopi,Makanan,25000,2,50000,0,18000,68000,Siska,Palembang,Offline,2,Pending
2025-07-02,P10051,Kopi,Makanan,25000,3,75000,0,20000,95000,Anisa,Surabaya,Offline,1,Failed
2025-07-02,P10052,Sabun Mandi,Pembersih,7000,1,7000,0,12000,19000,Farhan,Bekasi,Online - Toko Hijau,3,Failed
2025-07-02,P10053,Minyak Goreng,Makanan,18000,3,54000,0,0,54000,Lestari,Bandung,Online - Toko Oren,2,Success
2025-07-02,P10054,Pembersih Lantai,Pembersih,8000,2,16000,0,15000,31000,Hana,Jakarta,Online - Toko Oren,2,Pending
2025-07-02,P10055,Sabun Cuci,Pembersih,5000,3,15000,0,20000,35000,Vina,Malang,Online - Toko Hijau,5,Pending
2025-07-02,P10056,Sabun Cuci,Pembersih,5000,1,5000,0,13000,18000,Omar,Tangerang,Online - Toko Oren,4,Success
2025-07-02,P10057,Pasta Gigi,Perawatan,15000,1,15000,0,10000,25000,Vera,Depok,Online - Toko Oren,5,Failed
2025-07-02,P10058,Pembersih Lantai,Pembersih,8000,2,16000,0,18000,34000,Zenia,Yogyakarta,Offline,5,Failed
2025-07-02,P10059,Teh,Makanan,15000,3,45000,0,30000,75000,Gilang,Samarinda,Offline,4,Returned
2025-07-02,P10060,Pasta Gigi,Perawatan,15000,2,30000,0,20000,50000,Tegar,Malang,Online - Toko Oren,1,Failed
2025-07-02,P10061,Minyak Goreng,Makanan,18000,2,36000,0,25000,61000,Siska,Bali,Offline,4,Failed
2025-07-02,P10062,Sabun Cuci,Pembersih,5000,1,5000,0,12000,17000,Shinta,Bekasi,Online - Toko Hijau,1,Returned
2025-07-02,P10063,Deterjen,Pembersih,10000,1,10000,0,12000,22000,Oto,Bekasi,Offline,1,Failed
2025-07-02,P10064,Sabun Cuci,Pembersih,5000,1,5000,0,18000,23000,Chandra,Palembang,Online - Toko Hijau,2,Success
2025-07-02,P10065,Sabun Cuci,Pembersih,5000,2,10000,0,15000,25000,Dina,Semarang,Offline,4,Returned
2025-07-02,P10066,Shampo,Perawatan,20000,2,40000,0,15000,55000,Riko,Jakarta,Online - Toko Oren,3,Returned
2025-07-02,P10067,Minyak Goreng,Makanan,18000,1,18000,0,12000,30000,Sari,Bogor,Online - Toko Oren,5,Returned
2025-07-02,P10068,Pembersih Lantai,Pembersih,8000,1,8000,0,13000,21000,Indah,Tangerang,Offline,5,Pending
2025-07-02,P10069,Teh,Makanan,15000,2,30000,0,20000,50000,Tegar,Malang,Offline,2,Failed
2025-07-02,P10070,Pembersih Lantai,Pembersih,8000,3,24000,0,18000,42000,Bintang,Palembang,Offline,4,Pending
2025-07-02,P10071,Pembersih Wajah,Perawatan,12000,1,12000,0,0,12000,Zahra,Bandung,Online - Toko Hijau,3,Returned
2025-07-02,P10072,Sabun Cuci,Pembersih,5000,1,5000,0,13000,18000,Rudi,Tangerang,Offline,4,Returned
2025-07-02,P10073,Pembersih Wajah,Perawatan,12000,1,12000,0,15000,27000,Iwan,Semarang,Online - Toko Hijau,1,Pending
2025-07-02,P10074,Minyak Goreng,Makanan,18000,1,18000,0,15000,33000,Rina,Semarang,Offline,5,Success
2025-07-02,P10075,Pasta Gigi,Perawatan,15000,1,15000,0,12000,27000,Maya,Bekasi,Online - Toko Oren,3,Pending
2025-07-02,P10076,Pembersih Lantai,Pembersih,8000,1,8000,0,20000,28000,Lina,Malang,Online - Toko Hijau,2,Success
2025-07-02,P10077,Deterjen,Pembersih,10000,3,30000,0,20000,50000,Udin,Surabaya,Offline,1,Failed
2025-07-02,P10078,Deterjen,Pembersih,10000,2,20000,0,22000,42000,Siska,Makassar,Online - Toko Hijau,5,Pending
2025-07-03,P10079,Deterjen,Pembersih,10000,1,10000,0,20000,30000,Vina,Surabaya,Offline,1,Failed
2025-07-03,P10080,Shampo,Perawatan,20000,1,20000,0,25000,45000,Farhan,Bali,Online - Toko Oren,2,Returned
2025-07-03,P10081,Deterjen,Pembersih,10000,3,30000,0,25000,55000,Tian,Bali,Online - Toko Hijau,5,Success
2025-07-03,P10082,Teh,Makanan,15000,3,45000,0,20000,65000,Umar,Malang,Online - Toko Oren,3,Failed
2025-07-03,P10083,Deterjen,Pembersih,10000,3,30000,0,20000,50000,Sari,Malang,Offline,1,Failed
2025-07-03,P10084,Pembersih Lantai,Pembersih,8000,2,16000,0,20000,36000,Andi,Malang,Online - Toko Hijau,1,Success
2025-07-03,P10085,Teh,Makanan,15000,3,45000,0,22000,67000,Meli,Makassar,Offline,5,Pending
2025-07-03,P10086,Deterjen,Pembersih,10000,1,10000,0,30000,40000,Umi,Samarinda,Online - Toko Oren,2,Failed
2025-07-03,P10087,Minyak Goreng,Makanan,18000,3,54000,0,30000,84000,Yuni,Samarinda,Online - Toko Hijau,3,Returned
2025-07-03,P10088,Sabun Cuci,Pembersih,5000,2,10000,0,15000,25000,Chandra,Jakarta,Online - Toko Hijau,5,Failed
2025-07-03,P10089,Pasta Gigi,Perawatan,15000,2,30000,0,12000,42000,Cindy,Bekasi,Online - Toko Hijau,2,Success
2025-07-03,P10090,Pasta Gigi,Perawatan,15000,2,30000,0,15000,45000,Cindy,Jakarta,Offline,2,Failed
2025-07-03,P10091,Teh,Makanan,15000,3,45000,0,0,45000,Indah,Bandung,Offline,1,Failed
2025-07-03,P10092,Sabun Cuci,Pembersih,5000,2,10000,0,15000,25000,Umar,Jakarta,Offline,5,Failed
2025-07-03,P10093,Pembersih Lantai,Pembersih,8000,1,8000,0,20000,28000,Lestari,Malang,Online - Toko Hijau,3,Returned
2025-07-03,P10094,Sabun Mandi,Pembersih,7000,3,21000,0,13000,34000,Tian,Tangerang,Online - Toko Oren,5,Pending
2025-07-03,P10095,Sabun Cuci,Pembersih,5000,3,15000,0,25000,40000,Sari,Medan,Offline,3,Pending
2025-07-03,P10096,Sabun Cuci,Pembersih,5000,1,5000,0,25000,30000,Rian,Bali,Offline,1,Pending
2025-07-03,P10097,Sabun Mandi,Pembersih,7000,3,21000,0,20000,41000,Jaya,Malang,Online - Toko Hijau,3,Returned
2025-07-03,P10098,Pembersih Lantai,Pembersih,8000,3,24000,0,10000,34000,Iwan,Depok,Online - Toko Oren,4,Failed
2025-07-03,P10099,Deterjen,Pembersih,10000,2,20000,0,18000,38000,Lina,Yogyakarta,Online - Toko Oren,2,Pending
2025-07-03,P10100,Sabun Mandi,Pembersih,7000,3,21000,0,25000,46000,Oto,Medan,Online - Toko Oren,5,Returned
2025-07-03,P10101,Minyak Goreng,Makanan,18000,2,36000,0,18000,54000,Tegar,Palembang,Online - Toko Hijau,4,Success
2025-07-03,P10102,Sabun Mandi,Pembersih,7000,1,7000,0,12000,19000,Santi,Bogor,Online - Toko Hijau,2,Returned
2025-07-03,P10103,Pembersih Wajah,Perawatan,12000,3,36000,0,12000,48000,Andi,Bekasi,Offline,5,Success
2025-07-03,P10104,Deterjen,Pembersih,10000,1,10000,0,30000,40000,Ulya,Samarinda,Offline,2,Pending
2025-07-03,P10105,Shampo,Perawatan,20000,1,20000,0,18000,38000,Ocha,Yogyakarta,Offline,2,Failed
2025-07-03,P10106,Sabun Mandi,Pembersih,7000,1,7000,0,15000,22000,Oki,Jakarta,Offline,4,Returned
2025-07-03,P10107,Deterjen,Pembersih,10000,2,20000,0,20000,40000,Umi,Malang,Online - Toko Hijau,1,Success
2025-07-03,P10108,Pasta Gigi,Perawatan,15000,3,45000,0,18000,63000,Herry,Palembang,Offline,4,Success
2025-07-03,P10109,Pembersih Wajah,Perawatan,12000,2,24000,0,12000,36000,Nanda,Bogor,Online - Toko Hijau,2,Failed
2025-07-03,P10110,Teh,Makanan,15000,1,15000,0,12000,27000,Ocha,Bogor,Offline,2,Returned
2025-07-03,P10111,Kopi,Makanan,25000,1,25000,0,22000,47000,Zahra,Makassar,Online - Toko Hijau,1,Pending
2025-07-03,P10112,Pasta Gigi,Perawatan,15000,3,45000,0,25000,70000,Umi,Medan,Online - Toko Hijau,3,Pending
2025-07-03,P10113,Shampo,Perawatan,20000,3,60000,0,30000,90000,Shinta,Samarinda,Offline,2,Returned
2025-07-03,P10114,Pembersih Lantai,Pembersih,8000,2,16000,0,25000,41000,Jamil,Medan,Online - Toko Hijau,1,Failed
2025-07-03,P10115,Sabun Mandi,Pembersih,7000,2,14000,0,15000,29000,Shinta,Semarang,Online - Toko Oren,4,Success
2025-07-03,P10116,Sabun Mandi,Pembersih,7000,3,21000,0,18000,39000,Vira,Yogyakarta,Offline,1,Pending
2025-07-03,P10117,Pembersih Wajah,Perawatan,12000,3,36000,0,15000,51000,Zenia,Jakarta,Offline,3,Returned
2025-07-03,P10118,Pembersih Wajah,Perawatan,12000,1,12000,0,15000,27000,Ocha,Jakarta,Offline,2,Failed
2025-07-03,P10119,Pembersih Wajah,Perawatan,12000,1,12000,0,10000,22000,Fiona,Depok,Online - Toko Oren,5,Failed
2025-07-03,P10120,Teh,Makanan,15000,1,15000,0,25000,40000,Kenny,Medan,Offline,1,Returned
2025-07-03,P10121,Deterjen,Pembersih,10000,1,10000,0,20000,30000,Dina,Surabaya,Online - Toko Oren,2,Returned
2025-07-03,P10122,Minyak Goreng,Makanan,18000,2,36000,0,25000,61000,Yusra,Medan,Online - Toko Hijau,3,Returned
2025-07-03,P10123,Teh,Makanan,15000,3,45000,0,18000,63000,Eka,Yogyakarta,Offline,2,Pending
2025-07-03,P10124,Pembersih Lantai,Pembersih,8000,1,8000,0,10000,18000,Lestari,Depok,Online - Toko Hijau,5,Failed
2025-07-03,P10125,Shampo,Perawatan,20000,2,40000,0,25000,65000,Hendra,Bali,Online - Toko Oren,5,Returned
2025-07-03,P10126,Kopi,Makanan,25000,3,75000,0,10000,85000,Nanda,Depok,Online - Toko Hijau,3,Success
2025-07-03,P10127,Minyak Goreng,Makanan,18000,2,36000,0,18000,54000,Arief,Palembang,Offline,2,Pending
2025-07-03,P10128,Minyak Goreng,Makanan,18000,3,54000,0,30000,84000,Anisa,Samarinda,Online - Toko Oren,5,Failed
2025-07-03,P10129,Pembersih Lantai,Pembersih,8000,3,24000,0,10000,34000,Tina,Depok,Offline,1,Failed
2025-07-03,P10130,Minyak Goreng,Makanan,18000,2,36000,0,20000,56000,Ocha,Surabaya,Online - Toko Oren,3,Pending
2025-07-03,P10131,Minyak Goreng,Makanan,18000,3,54000,0,25000,79000,Zara,Medan,Online - Toko Hijau,3,Returned
2025-07-03,P10132,Pembersih Wajah,Perawatan,12000,1,12000,0,15000,27000,Tina,Jakarta,Online - Toko Oren,2,Returned
2025-07-03,P10133,Deterjen,Pembersih,10000,3,30000,0,12000,42000,Putra,Bogor,Offline,1,Returned
2025-07-03,P10134,Shampo,Perawatan,20000,3,60000,0,18000,78000,Nia,Palembang,Online - Toko Oren,2,Pending
2025-07-03,P10135,Deterjen,Pembersih,10000,2,20000,0,18000,38000,Taufik,Yogyakarta,Offline,1,Pending
2025-07-03,P10136,Teh,Makanan,15000,1,15000,0,18000,33000,Krisna,Yogyakarta,Online - Toko Oren,3,Success
2025-07-03,P10137,Deterjen,Pembersih,10000,2,20000,0,20000,40000,Gandhi,Surabaya,Online - Toko Hijau,1,Success
2025-07-03,P10138,Deterjen,Pembersih,10000,1,10000,0,22000,32000,Kenny,Makassar,Online - Toko Oren,2,Success
2025-07-03,P10139,Kopi,Makanan,25000,3,75000,0,12000,87000,Indah,Bekasi,Offline,3,Failed
2025-07-03,P10140,Teh,Makanan,15000,3,45000,0,10000,55000,Santi,Depok,Online - Toko Hijau,2,Pending
2025-07-03,P10141,Pasta Gigi,Perawatan,15000,2,30000,0,20000,50000,Nico,Malang,Offline,5,Pending
2025-07-03,P10142,Deterjen,Pembersih,10000,2,20000,0,30000,50000,Aulia,Samarinda,Online - Toko Hijau,2,Pending
2025-07-04,P10143,Pembersih Lantai,Pembersih,8000,1,8000,0,12000,20000,Kiki,Bekasi,Offline,2,Success
2025-07-04,P10144,Sabun Cuci,Pembersih,5000,1,5000,0,12000,17000,Dina,Bekasi,Online - Toko Oren,3,Returned
2025-07-04,P10145,Minyak Goreng,Makanan,18000,3,54000,0,18000,72000,Joko,Yogyakarta,Online - Toko Oren,2,Success
2025-07-04,P10146,Pembersih Lantai,Pembersih,8000,2,16000,0,13000,29000,Citra,Tangerang,Offline,2,Failed
2025-07-04,P10147,Minyak Goreng,Makanan,18000,3,54000,0,15000,69000,Hendra,Semarang,Online - Toko Oren,3,Pending
2025-07-04,P10148,Pembersih Wajah,Perawatan,12000,2,24000,0,22000,46000,Irma,Makassar,Offline,2,Success
2025-07-04,P10149,Pasta Gigi,Perawatan,15000,3,45000,0,15000,60000,Kirana,Jakarta,Offline,2,Success
2025-07-04,P10150,Kopi,Makanan,25000,3,75000,0,15000,90000,Kiki,Semarang,Online - Toko Hijau,5,Pending
2025-07-04,P10151,Minyak Goreng,Makanan,18000,2,36000,0,0,36000,Tegar,Bandung,Offline,2,Returned
