Order ID,Order Date,Customer Name,City,Product Name,Unit Price,Quantity,Discount (%),Subtotal,Discount Amount,Total Sales,Shipping Fee,Grand Total,Payment Method,Order Status,Platform,Customer Rating,Jenis Kelamin
ORD01524,2025-04-26 15:43:44,Aulia Utami,Yogyakarta,Gula Pasir - Brand A,16000,4,10,,,,78000,,e-Wallet,,Toko Orange,2,Perempuan
ORD01793,2025-04-26 20:59:30,Gita Budiman,Padang,Telur Ayam - Brand B,25000,4,20,,,,68000,,e-Wallet,,Toko Ungu,4,Perempuan
ORD00364,2025-04-27 01:11:14,Putri Puspita,Kendari,Bawang Merah - Brand C,40000,2,5,,,,59000,,COD,,TokTok,4,Perempuan
ORD00364,2025-04-27 01:11:14,Putri Puspita,Kendari,Bawang Merah - Brand B,35000,2,15,,,,0,,COD,,TokTok,4,Perempuan
ORD00945,2025-04-27 03:42:23,Erna Maulana,Sorong,Gula Pasir - Brand C,18000,2,0,,,,87000,,Kartu Kredit,,Toko Hijau,3,Perempuan
ORD00705,2025-04-27 04:38:19,Yani Rahmawati,Ambon,Minyak Goreng - Brand B,17000,3,15,,,,49000,,Kartu Kredit,,Toko Ungu,1,Perempuan
ORD00461,2025-04-27 06:22:19,Hana Wijaya,Sorong,Daging Ayam - Brand A,35000,2,0,,,,87000,,Kartu Kredit,,Toko Biru,5,Perempuan
ORD00388,2025-04-27 07:54:25,Lestari Setiawan,Tanjung Selor,Bawang Merah - Brand B,35000,1,5,,,,26000,,Transfer Bank,,TokTok,1,Perempuan
ORD00388,2025-04-27 07:54:25,Lestari Setiawan,Tanjung Selor,Daging Ayam - Brand C,45000,4,5,,,,0,,Transfer Bank,,TokTok,1,Perempuan
ORD00901,2025-04-27 08:55:40,Dewi Rahmawati,Tanjung Selor,Gula Pasir - Brand B,17000,1,20,,,,26000,,e-Wallet,,TokTok,5,Perempuan
ORD01800,2025-04-27 12:58:04,Wahyu Pradipta,Jakarta,Gula Pasir - Brand B,17000,1,20,,,,97000,,e-Wallet,,Toko Orange,3,Laki-laki
ORD01611,2025-04-27 23:01:57,Citra Kurniawan,Merauke,Bawang Merah - Brand B,35000,2,15,,,,59000,,COD,,Toko Orange,3,Perempuan
ORD00732,2025-04-28 01:57:38,Clara Puspita,Medan,Minyak Goreng - Brand B,17000,1,20,,,,79000,,e-Wallet,,Toko Biru,4,Perempuan
ORD00532,2025-04-28 02:13:59,Ani Hidayat,Samarinda,Daging Ayam - Brand C,45000,1,15,,,,43000,,Kartu Kredit,,TokTok,2,Perempuan
ORD01640,2025-04-28 07:20:53,Dewi Setiawan,Jakarta,Minyak Goreng - Brand A,16000,5,10,,,,97000,,Kartu Kredit,,Toko Hijau,4,Perempuan
ORD01157,2025-04-28 11:02:01,Dewi Kurniawan,Semarang,Minyak Goreng - Brand A,16000,2,20,,,,76000,,COD,,Toko Orange,3,Perempuan
ORD00210,2025-04-28 14:23:50,Lestari Setiawan,Tanjung Selor,Gula Pasir - Brand B,17000,1,15,,,,26000,,COD,,TokTok,3,Perempuan
ORD00210,2025-04-28 14:23:50,Lestari Setiawan,Tanjung Selor,Beras - Brand A,14000,1,15,,,,0,,COD,,TokTok,3,Perempuan
ORD00979,2025-04-28 16:33:51,Gita Nugroho,Semarang,Telur Ayam - Brand C,28000,1,0,,,,76000,,Transfer Bank,,Toko Hijau,2,Perempuan
ORD00099,2025-04-28 18:39:33,Wahyu Budiman,Tanjungpinang,Susu Bubuk - Brand B,50000,2,0,,,,48000,,COD,,Toko Orange,4,Laki-laki
ORD00942,2025-04-29 01:27:08,Dewi Pradipta,Pontianak,Minyak Goreng - Brand B,17000,5,5,,,,85000,,e-Wallet,,Toko Ungu,4,Perempuan
ORD01170,2025-04-29 08:26:11,Yoga Wijaya,Medan,Daging Ayam - Brand C,45000,5,15,,,,79000,,Kartu Kredit,,Toko Hijau,3,Laki-laki
ORD00817,2025-04-29 20:16:29,Kartika Nugroho,Samarinda,Minyak Goreng - Brand A,16000,5,20,,,,43000,,Kartu Kredit,,Toko Biru,2,Perempuan
ORD00764,2025-04-29 22:11:17,Dewi Kusuma,Surabaya,Garam - Brand A,4000,2,20,,,,74000,,e-Wallet,,Toko Orange,5,Perempuan
ORD00751,2025-04-30 04:55:13,Eka Halim,Manado,Susu Bubuk - Brand A,45000,3,15,,,,93000,,Transfer Bank,,Toko Hijau,5,Perempuan
ORD01859,2025-05-01 00:51:58,Citra Kurniawan,Merauke,Bawang Merah - Brand C,40000,3,10,,,,59000,,COD,,Toko Biru,1,Perempuan
ORD00137,2025-05-01 09:22:09,Vina Setiawan,Bandung,Telur Ayam - Brand C,28000,3,15,,,,0,,COD,,Toko Biru,4,Perempuan
ORD00137,2025-05-01 09:22:09,Vina Setiawan,Bandung,Gula Pasir - Brand B,17000,4,20,,,,0,,COD,,Toko Biru,4,Perempuan
ORD01757,2025-05-01 17:58:09,Putri Santoso,Yogyakarta,Bawang Merah - Brand A,30000,1,0,,,,78000,,e-Wallet,,TokTok,5,Perempuan
ORD00325,2025-05-01 19:33:31,Vina Iskandar,Manokwari,Telur Ayam - Brand A,22000,1,10,,,,18000,,COD,,Toko Ungu,2,Perempuan
ORD00325,2025-05-01 19:33:31,Vina Iskandar,Manokwari,Garam - Brand A,4000,1,5,,,,0,,COD,,Toko Ungu,2,Perempuan
ORD01302,2025-05-02 00:24:32,Dina Setiawan,Mamuju,Tepung Terigu - Brand C,14000,5,0,,,,46000,,e-Wallet,,Toko Orange,1,Perempuan
ORD01431,2025-05-02 03:31:17,Dina Maulana,Kupang,Daging Ayam - Brand B,40000,5,0,,,,21000,,Kartu Kredit,,Toko Ungu,3,Perempuan
ORD00897,2025-05-02 08:43:53,Kartika Saputra,Palu,Telur Ayam - Brand A,22000,2,5,,,,67000,,Kartu Kredit,,Toko Hijau,3,Perempuan
ORD01714,2025-05-02 11:42:24,Galih Iskandar,Ambon,Susu Bubuk - Brand B,50000,4,0,,,,49000,,Kartu Kredit,,Toko Biru,4,Laki-laki
ORD00073,2025-05-02 13:07:50,Hendra Syahputra,Wamena,Minyak Goreng - Brand A,16000,1,0,,,,15000,,Kartu Kredit,,TokTok,4,Laki-laki
ORD00073,2025-05-02 13:07:50,Hendra Syahputra,Wamena,Bawang Merah - Brand C,40000,5,20,,,,0,,Kartu Kredit,,TokTok,4,Laki-laki
ORD00730,2025-05-03 17:32:19,Sari Kusuma,Medan,Gula Pasir - Brand B,17000,2,0,,,,79000,,Kartu Kredit,,Toko Ungu,4,Perempuan
ORD00743,2025-05-04 06:19:45,Dina Puspita,Bandung,Garam - Brand B,5000,2,10,,,,0,,e-Wallet,,Toko Ungu,5,Perempuan
ORD01594,2025-05-04 07:41:13,Kartika Santoso,Jambi,Tepung Terigu - Brand B,12000,2,20,,,,87000,,e-Wallet,,Toko Hijau,3,Perempuan
ORD00132,2025-05-04 11:57:42,Dina Syahputra,Mataram,Daging Ayam - Brand C,45000,5,5,,,,56000,,e-Wallet,,Toko Ungu,4,Perempuan
ORD01830,2025-05-04 15:46:52,Yani Utami,Jambi,Bawang Merah - Brand A,30000,3,20,,,,87000,,COD,,Toko Ungu,2,Perempuan
ORD01303,2025-05-04 22:41:54,Galih Iskandar,Ambon,Minyak Goreng - Brand C,18000,5,20,,,,49000,,COD,,Toko Hijau,4,Laki-laki
ORD00487,2025-05-05 06:19:40,Qori Hidayat,Palembang,Garam - Brand B,5000,3,15,,,,17000,,COD,,Toko Hijau,3,Perempuan
ORD01295,2025-05-05 11:21:07,Hana Nugroho,Surabaya,Beras - Brand A,14000,4,5,,,,74000,,Kartu Kredit,,TokTok,3,Perempuan
ORD00709,2025-05-05 11:33:41,Putri Wijaya,Jayapura,Beras - Brand C,16000,2,5,,,,30000,,COD,,Toko Hijau,1,Perempuan
ORD00698,2025-05-05 12:19:41,Budi Saputra,Mataram,Bawang Merah - Brand A,30000,1,15,,,,56000,,Transfer Bank,,Toko Ungu,4,Laki-laki
ORD00177,2025-05-05 14:15:26,Putri Ramadhani,Pangkalpinang,Garam - Brand C,6000,5,20,,,,18000,,Transfer Bank,,TokTok,3,Perempuan
ORD00863,2025-05-05 17:31:53,Lestari Pradipta,Mataram,Telur Ayam - Brand C,28000,5,5,,,,56000,,Kartu Kredit,,Toko Orange,2,Perempuan
ORD00127,2025-05-06 00:09:45,Dewi Utami,Bandung,Garam - Brand A,4000,4,20,,,,0,,e-Wallet,,Toko Orange,3,Perempuan
ORD00489,2025-05-06 00:50:46,Yani Saputra,Jayapura,Bawang Merah - Brand A,30000,2,0,,,,30000,,Transfer Bank,,Toko Hijau,2,Perempuan
ORD00489,2025-05-06 00:50:46,Yani Saputra,Jayapura,Tepung Terigu - Brand A,10000,3,15,,,,0,,Transfer Bank,,Toko Hijau,2,Perempuan
ORD01161,2025-05-06 06:52:41,Zahra Iskandar,Manokwari,Bawang Merah - Brand C,40000,5,20,,,,18000,,COD,,TokTok,4,Perempuan
ORD01379,2025-05-06 07:44:10,Fitri Budiman,Manokwari,Garam - Brand C,6000,5,0,,,,18000,,COD,,Toko Ungu,1,Perempuan
ORD01111,2025-05-06 09:57:01,Aulia Rahmawati,Jambi,Beras - Brand B,15000,3,5,,,,87000,,COD,,Toko Ungu,2,Perempuan
ORD01164,2025-05-06 17:23:16,Qori Syahputra,Jayapura,Daging Ayam - Brand A,35000,5,10,,,,30000,,Transfer Bank,,Toko Orange,5,Perempuan
ORD00396,2025-05-06 18:04:37,Erna Rahmawati,Banda Aceh,Beras - Brand B,15000,3,0,,,,18000,,COD,,TokTok,1,Perempuan
ORD01629,2025-05-06 23:28:00,Bella Ramadhani,Pontianak,Tepung Terigu - Brand A,10000,2,15,,,,85000,,e-Wallet,,TokTok,3,Perempuan
ORD00079,2025-05-07 07:15:06,Made Santoso,Medan,Telur Ayam - Brand C,28000,5,0,,,,79000,,Kartu Kredit,,TokTok,3,Laki-laki
ORD00079,2025-05-07 07:15:06,Made Santoso,Medan,Telur Ayam - Brand B,25000,4,0,,,,0,,Kartu Kredit,,TokTok,3,Laki-laki
ORD00965,2025-05-07 16:18:40,Galih Puspita,Manado,Susu Bubuk - Brand C,55000,3,10,,,,93000,,e-Wallet,,Toko Biru,2,Laki-laki
ORD00492,2025-05-07 21:08:14,Yani Santoso,Pontianak,Beras - Brand A,14000,3,5,,,,85000,,COD,,TokTok,3,Perempuan
ORD01378,2025-05-08 02:59:07,Eka Maulana,Semarang,Gula Pasir - Brand C,18000,1,20,,,,76000,,COD,,Toko Orange,4,Perempuan
ORD00639,2025-05-08 03:19:01,Erna Syahputra,Banda Aceh,Beras - Brand A,14000,5,0,,,,18000,,Kartu Kredit,,Toko Ungu,4,Perempuan
ORD01339,2025-05-08 18:12:01,Dewi Rahmawati,Tanjung Selor,Tepung Terigu - Brand B,12000,1,15,,,,26000,,Transfer Bank,,Toko Orange,1,Perempuan
ORD00368,2025-05-08 18:51:05,Sari Setiawan,Jayapura,Susu Bubuk - Brand A,45000,4,10,,,,30000,,Kartu Kredit,,Toko Hijau,1,Perempuan
ORD00351,2025-05-08 20:02:13,Zahra Puspita,Yogyakarta,Tepung Terigu - Brand C,14000,2,15,,,,78000,,COD,,Toko Orange,4,Perempuan
ORD00351,2025-05-08 20:02:13,Zahra Puspita,Yogyakarta,Garam - Brand C,6000,3,10,,,,0,,COD,,Toko Orange,4,Perempuan
ORD01719,2025-05-08 20:47:38,Yani Ananda,Mataram,Daging Ayam - Brand A,35000,1,5,,,,56000,,Kartu Kredit,,Toko Ungu,2,Perempuan
ORD00896,2025-05-08 21:33:46,Dina Ananda,Semarang,Susu Bubuk - Brand A,45000,3,10,,,,76000,,COD,,Toko Ungu,2,Perempuan
ORD01687,2025-05-09 03:18:23,Oka Santoso,Manokwari,Susu Bubuk - Brand A,45000,3,10,,,,18000,,e-Wallet,,Toko Orange,1,Laki-laki
ORD00505,2025-05-09 09:32:30,Erna Hidayat,Bandar Lampung,Beras - Brand B,15000,2,15,,,,28000,,Kartu Kredit,,Toko Biru,5,Perempuan
ORD01204,2025-05-09 11:01:41,Galih Iskandar,Ambon,Daging Ayam - Brand A,35000,2,10,,,,49000,,Transfer Bank,,Toko Biru,2,Laki-laki
ORD00502,2025-05-09 11:09:52,Eka Maulana,Semarang,Daging Ayam - Brand A,35000,5,20,,,,76000,,COD,,Toko Ungu,4,Perempuan
ORD00258,2025-05-09 14:55:30,Bella Pradipta,Banjarbaru,Daging Ayam - Brand B,40000,4,20,,,,55000,,e-Wallet,,Toko Hijau,4,Perempuan
ORD00881,2025-05-09 19:02:42,Hana Saputra,Bengkulu,Gula Pasir - Brand C,18000,1,15,,,,72000,,Kartu Kredit,,Toko Ungu,4,Perempuan
ORD00899,2025-05-09 23:04:04,Ani Halim,Sofifi,Susu Bubuk - Brand B,50000,2,5,,,,50000,,e-Wallet,,Toko Ungu,5,Perempuan
ORD00456,2025-05-10 02:05:16,Clara Pradipta,Jakarta,Tepung Terigu - Brand C,14000,1,20,,,,97000,,e-Wallet,,Toko Orange,4,Perempuan
ORD00456,2025-05-10 02:05:16,Clara Pradipta,Jakarta,Minyak Goreng - Brand B,17000,4,5,,,,0,,e-Wallet,,Toko Orange,4,Perempuan
ORD00688,2025-05-10 06:57:49,Dewi Puspita,Jayapura,Minyak Goreng - Brand B,17000,5,5,,,,30000,,Transfer Bank,,Toko Orange,4,Perempuan
ORD00329,2025-05-10 08:32:59,Qori Halim,Pekanbaru,Beras - Brand A,14000,3,20,,,,49000,,e-Wallet,,Toko Orange,3,Perempuan
ORD00797,2025-05-10 10:37:30,Yoga Nugroho,Banda Aceh,Beras - Brand A,14000,5,15,,,,18000,,Transfer Bank,,Toko Ungu,3,Laki-laki
ORD00032,2025-05-10 12:20:02,Andi Syahputra,Banda Aceh,Susu Bubuk - Brand B,50000,1,20,,,,18000,,Transfer Bank,,Toko Ungu,3,Laki-laki
ORD00579,2025-05-10 14:13:03,Ani Puspita,Palu,Garam - Brand A,4000,4,5,,,,67000,,Transfer Bank,,Toko Biru,3,Perempuan
ORD01862,2025-05-10 22:06:12,Erna Rahmawati,Banda Aceh,Minyak Goreng - Brand A,16000,4,0,,,,18000,,Transfer Bank,,Toko Hijau,3,Perempuan
ORD01812,2025-05-10 23:01:13,Citra Ananda,Manokwari,Daging Ayam - Brand A,35000,2,20,,,,18000,,e-Wallet,,TokTok,1,Perempuan
ORD00385,2025-05-11 01:17:10,Citra Ananda,Manokwari,Beras - Brand B,15000,5,20,,,,18000,,Kartu Kredit,,TokTok,1,Perempuan
ORD01446,2025-05-11 02:58:53,Nanda Halim,Pekanbaru,Telur Ayam - Brand B,25000,4,20,,,,49000,,COD,,Toko Orange,1,Laki-laki
ORD00384,2025-05-11 08:02:30,Clara Utami,Pangkalpinang,Minyak Goreng - Brand B,17000,3,15,,,,18000,,COD,,Toko Hijau,5,Perempuan
ORD00384,2025-05-11 08:02:30,Clara Utami,Pangkalpinang,Susu Bubuk - Brand A,45000,3,10,,,,0,,COD,,Toko Hijau,5,Perempuan
ORD00630,2025-05-11 08:23:45,Rizky Ramadhani,Pangkalpinang,Susu Bubuk - Brand B,50000,4,10,,,,18000,,Kartu Kredit,,TokTok,1,Laki-laki
ORD00848,2025-05-11 08:27:10,Tono Fauziah,Serang,Minyak Goreng - Brand B,17000,4,15,,,,57000,,Kartu Kredit,,Toko Ungu,4,Laki-laki
ORD01663,2025-05-12 11:55:40,Lestari Pradipta,Mataram,Gula Pasir - Brand A,16000,2,20,,,,56000,,Kartu Kredit,,Toko Orange,4,Perempuan
ORD01486,2025-05-12 12:34:39,Qori Fauziah,Surabaya,Susu Bubuk - Brand B,50000,2,15,,,,74000,,e-Wallet,,Toko Hijau,2,Perempuan
ORD00673,2025-05-12 12:41:50,Yoga Utami,Banjarbaru,Garam - Brand B,5000,2,20,,,,55000,,Kartu Kredit,,Toko Biru,5,Laki-laki
ORD00491,2025-05-12 13:09:42,Bella Ananda,Samarinda,Telur Ayam - Brand C,28000,4,0,,,,43000,,Transfer Bank,,TokTok,4,Perempuan
ORD00672,2025-05-12 16:21:18,Sari Halim,Banjarbaru,Beras - Brand C,16000,5,5,,,,55000,,Transfer Bank,,TokTok,3,Perempuan
ORD01779,2025-05-12 18:22:12,Hana Wijaya,Sorong,Bawang Merah - Brand B,35000,3,15,,,,87000,,e-Wallet,,Toko Ungu,2,Perempuan
ORD00060,2025-05-12 19:16:51,Budi Wijaya,Gorontalo,Gula Pasir - Brand A,16000,5,20,,,,80000,,e-Wallet,,Toko Orange,3,Laki-laki
ORD00990,2025-05-13 04:49:33,Fitri Ramadhani,Surabaya,Daging Ayam - Brand C,45000,3,0,,,,74000,,Kartu Kredit,,Toko Biru,4,Perempuan
ORD00648,2025-05-13 05:39:30,Andi Iskandar,Jambi,Daging Ayam - Brand C,45000,3,10,,,,87000,,COD,,Toko Biru,5,Laki-laki
ORD01140,2025-05-13 08:11:54,Budi Saputra,Mataram,Tepung Terigu - Brand A,10000,3,0,,,,56000,,e-Wallet,,Toko Hijau,5,Laki-laki
ORD01333,2025-05-13 10:08:28,Aulia Utami,Yogyakarta,Daging Ayam - Brand A,35000,4,10,,,,78000,,Kartu Kredit,,Toko Orange,5,Perempuan
ORD00582,2025-05-13 10:26:04,Nanda Iskandar,Pontianak,Garam - Brand C,6000,4,10,,,,85000,,COD,,Toko Biru,2,Laki-laki
ORD00209,2025-05-13 13:40:43,Dina Puspita,Bandung,Gula Pasir - Brand B,17000,1,10,,,,0,,e-Wallet,,Toko Hijau,2,Perempuan
ORD00209,2025-05-13 13:40:43,Dina Puspita,Bandung,Gula Pasir - Brand C,18000,2,5,,,,0,,e-Wallet,,Toko Hijau,2,Perempuan
ORD00802,2025-05-13 14:02:46,Zahra Nugroho,Yogyakarta,Tepung Terigu - Brand B,12000,5,5,,,,78000,,e-Wallet,,Toko Biru,1,Perempuan
ORD00350,2025-05-13 17:20:51,Bella Fauziah,Manado,Gula Pasir - Brand A,16000,2,20,,,,93000,,Transfer Bank,,Toko Biru,5,Perempuan
ORD01362,2025-05-13 19:12:13,Ani Maulana,Nabire,Telur Ayam - Brand A,22000,3,0,,,,89000,,Transfer Bank,,Toko Hijau,4,Perempuan
ORD01408,2025-05-14 00:49:56,Dina Maulana,Kupang,Minyak Goreng - Brand C,18000,3,10,,,,21000,,e-Wallet,,TokTok,5,Perempuan
ORD01075,2025-05-14 02:14:18,Bayu Syahputra,Jakarta,Susu Bubuk - Brand B,50000,3,10,,,,97000,,Kartu Kredit,,Toko Orange,2,Laki-laki
ORD00309,2025-05-14 05:54:30,Bella Hidayat,Medan,Minyak Goreng - Brand A,16000,1,0,,,,79000,,e-Wallet,,Toko Orange,4,Perempuan
ORD00309,2025-05-14 05:54:30,Bella Hidayat,Medan,Tepung Terigu - Brand A,10000,1,5,,,,0,,e-Wallet,,Toko Orange,4,Perempuan
ORD00742,2025-05-14 06:10:59,Indra Maulana,Medan,Beras - Brand C,16000,5,20,,,,79000,,e-Wallet,,Toko Biru,2,Laki-laki
ORD00195,2025-05-14 07:14:29,Clara Syahputra,Makassar,Gula Pasir - Brand A,16000,1,15,,,,84000,,Transfer Bank,,Toko Ungu,4,Perempuan
ORD01112,2025-05-14 10:32:18,Wahyu Fauziah,Medan,Garam - Brand C,6000,2,20,,,,79000,,Transfer Bank,,Toko Ungu,3,Laki-laki
ORD01354,2025-05-14 12:17:21,Fitri Setiawan,Pekanbaru,Beras - Brand C,16000,5,0,,,,49000,,Kartu Kredit,,Toko Hijau,4,Perempuan
ORD00048,2025-05-14 12:28:50,Eko Pradipta,Samarinda,Tepung Terigu - Brand B,12000,5,5,,,,43000,,COD,,Toko Ungu,5,Laki-laki
ORD00998,2025-05-14 13:30:25,Dewi Saputra,Jambi,Gula Pasir - Brand C,18000,5,5,,,,87000,,Kartu Kredit,,Toko Biru,3,Perempuan
ORD01203,2025-05-14 16:29:14,Arif Fauziah,Denpasar,Tepung Terigu - Brand C,14000,2,15,,,,80000,,e-Wallet,,Toko Hijau,5,Laki-laki
ORD01130,2025-05-14 17:38:35,Nanda Iskandar,Pontianak,Minyak Goreng - Brand B,17000,5,10,,,,85000,,COD,,Toko Biru,3,Laki-laki
ORD01784,2025-05-15 01:54:44,Sari Puspita,Jakarta,Bawang Merah - Brand B,35000,4,20,,,,97000,,e-Wallet,,Toko Hijau,3,Perempuan
ORD01080,2025-05-15 01:58:30,Wahyu Santoso,Pangkalpinang,Telur Ayam - Brand A,22000,3,10,,,,18000,,Kartu Kredit,,Toko Orange,3,Laki-laki
ORD01717,2025-05-15 07:29:26,Tono Ananda,Kendari,Garam - Brand B,5000,5,5,,,,59000,,Transfer Bank,,Toko Biru,4,Laki-laki
ORD00417,2025-05-15 08:13:27,Zahra Kurniawan,Wamena,Gula Pasir - Brand A,16000,3,15,,,,15000,,COD,,Toko Biru,2,Perempuan
ORD00417,2025-05-15 08:13:27,Zahra Kurniawan,Wamena,Susu Bubuk - Brand C,55000,3,10,,,,0,,COD,,Toko Biru,2,Perempuan
ORD00158,2025-05-15 13:39:31,Eka Rahmawati,Samarinda,Daging Ayam - Brand A,35000,4,0,,,,43000,,e-Wallet,,Toko Ungu,3,Perempuan
ORD00924,2025-05-15 14:58:52,Putri Ananda,Tanjung Selor,Tepung Terigu - Brand A,10000,1,5,,,,26000,,Transfer Bank,,Toko Biru,4,Perempuan
ORD00122,2025-05-15 16:22:30,Ani Wijaya,Tanjungpinang,Daging Ayam - Brand C,45000,4,10,,,,48000,,COD,,TokTok,3,Perempuan
ORD00122,2025-05-15 16:22:30,Ani Wijaya,Tanjungpinang,Bawang Merah - Brand A,30000,1,10,,,,0,,COD,,TokTok,3,Perempuan
ORD01393,2025-05-15 18:53:06,Dina Wijaya,Palu,Minyak Goreng - Brand A,16000,1,10,,,,67000,,Transfer Bank,,Toko Hijau,2,Perempuan
ORD01469,2025-05-16 03:28:33,Zahra Santoso,Nabire,Minyak Goreng - Brand A,16000,1,0,,,,89000,,Kartu Kredit,,Toko Orange,5,Perempuan
ORD01195,2025-05-16 03:48:15,Yani Saputra,Jayapura,Beras - Brand B,15000,3,5,,,,30000,,Kartu Kredit,,Toko Biru,2,Perempuan
ORD01754,2025-05-16 17:54:05,Citra Kurniawan,Merauke,Gula Pasir - Brand C,18000,4,15,,,,59000,,e-Wallet,,Toko Ungu,4,Perempuan
ORD01609,2025-05-16 21:34:13,Erna Hidayat,Bandar Lampung,Bawang Merah - Brand B,35000,1,15,,,,28000,,Kartu Kredit,,Toko Hijau,4,Perempuan
ORD00877,2025-05-16 23:49:24,Vina Saputra,Gorontalo,Susu Bubuk - Brand C,55000,4,15,,,,80000,,COD,,Toko Biru,2,Perempuan
ORD00707,2025-05-17 10:16:08,Bella Rahmawati,Kendari,Gula Pasir - Brand C,18000,1,10,,,,59000,,e-Wallet,,TokTok,2,Perempuan
ORD00554,2025-05-17 14:12:32,Zahra Ananda,Bandung,Daging Ayam - Brand A,35000,4,20,,,,0,,Kartu Kredit,,Toko Ungu,1,Perempuan
ORD00484,2025-05-17 21:47:41,Dina Hidayat,Pekanbaru,Susu Bubuk - Brand A,45000,4,15,,,,49000,,Transfer Bank,,Toko Ungu,3,Perempuan
ORD00097,2025-05-18 00:34:09,Indra Maulana,Medan,Susu Bubuk - Brand B,50000,1,20,,,,79000,,COD,,TokTok,4,Laki-laki
ORD00804,2025-05-18 04:54:06,Clara Hidayat,Mamuju,Minyak Goreng - Brand A,16000,2,15,,,,46000,,e-Wallet,,TokTok,3,Perempuan
ORD01733,2025-05-18 14:48:30,Bella Ramadhani,Pontianak,Minyak Goreng - Brand B,17000,2,5,,,,85000,,Transfer Bank,,Toko Ungu,3,Perempuan
ORD01839,2025-05-18 22:00:00,Putri Saputra,Pontianak,Minyak Goreng - Brand C,18000,3,5,,,,85000,,Transfer Bank,,Toko Ungu,5,Perempuan
ORD01425,2025-05-18 22:27:47,Yani Hidayat,Gorontalo,Minyak Goreng - Brand B,17000,4,15,,,,80000,,Transfer Bank,,Toko Hijau,4,Perempuan
ORD01174,2025-05-18 23:53:25,Lestari Pradipta,Mataram,Susu Bubuk - Brand C,55000,3,5,,,,56000,,Kartu Kredit,,TokTok,2,Perempuan
ORD00778,2025-05-19 02:05:40,Yani Nugroho,Palembang,Tepung Terigu - Brand C,14000,2,20,,,,17000,,Kartu Kredit,,Toko Biru,3,Perempuan
ORD00637,2025-05-19 06:18:52,Tono Hidayat,Pangkalpinang,Daging Ayam - Brand B,40000,2,5,,,,18000,,e-Wallet,,Toko Biru,5,Laki-laki
ORD01411,2025-05-19 17:52:16,Gita Wijaya,Sorong,Daging Ayam - Brand B,40000,1,0,,,,87000,,Kartu Kredit,,Toko Biru,2,Perempuan
ORD00116,2025-05-20 00:47:07,Aulia Rahmawati,Jambi,Garam - Brand A,4000,3,10,,,,87000,,Transfer Bank,,TokTok,5,Perempuan
ORD00459,2025-05-20 10:12:19,Dina Rahmawati,Merauke,Tepung Terigu - Brand A,10000,3,0,,,,59000,,COD,,TokTok,3,Perempuan
ORD01326,2025-05-20 17:39:36,Lestari Wijaya,Bandung,Bawang Merah - Brand B,35000,2,20,,,,0,,COD,,Toko Ungu,4,Perempuan
ORD00066,2025-05-20 20:40:13,Oka Kusuma,Palembang,Bawang Merah - Brand C,40000,1,15,,,,17000,,e-Wallet,,Toko Ungu,4,Laki-laki
ORD00501,2025-05-20 23:33:52,Sari Setiawan,Jayapura,Gula Pasir - Brand B,17000,3,15,,,,30000,,COD,,Toko Hijau,1,Perempuan
ORD01421,2025-05-21 09:50:36,Citra Maulana,Bengkulu,Gula Pasir - Brand A,16000,3,20,,,,72000,,Transfer Bank,,Toko Ungu,1,Perempuan
ORD00317,2025-05-21 12:22:54,Citra Fauziah,Ambon,Tepung Terigu - Brand B,12000,4,0,,,,49000,,Transfer Bank,,Toko Ungu,5,Perempuan
ORD01068,2025-05-21 17:38:41,Aulia Setiawan,Pekanbaru,Telur Ayam - Brand B,25000,1,10,,,,49000,,COD,,Toko Ungu,1,Perempuan
ORD01747,2025-05-22 07:15:13,Citra Syahputra,Mamuju,Gula Pasir - Brand B,17000,4,5,,,,46000,,COD,,Toko Hijau,2,Perempuan
ORD01641,2025-05-22 09:25:22,Zahra Kusuma,Tanjung Selor,Bawang Merah - Brand B,35000,4,10,,,,26000,,COD,,TokTok,4,Perempuan
ORD00130,2025-05-22 15:54:16,Aulia Wijaya,Palangka Raya,Tepung Terigu - Brand C,14000,5,5,,,,50000,,Transfer Bank,,Toko Orange,1,Perempuan
ORD00423,2025-05-22 18:27:25,Clara Syahputra,Makassar,Garam - Brand B,5000,4,5,,,,84000,,Kartu Kredit,,Toko Orange,4,Perempuan
ORD00774,2025-05-22 21:26:49,Erna Santoso,Samarinda,Beras - Brand A,14000,4,10,,,,43000,,e-Wallet,,TokTok,2,Perempuan
ORD01709,2025-05-23 04:07:33,Citra Halim,Merauke,Gula Pasir - Brand B,17000,5,5,,,,59000,,Transfer Bank,,TokTok,3,Perempuan
ORD00636,2025-05-23 08:38:46,Citra Saputra,Surabaya,Tepung Terigu - Brand C,14000,1,0,,,,74000,,e-Wallet,,Toko Orange,5,Perempuan
ORD00259,2025-05-23 08:58:59,Hana Nugroho,Surabaya,Gula Pasir - Brand C,18000,5,15,,,,74000,,Kartu Kredit,,Toko Hijau,5,Perempuan
ORD00259,2025-05-23 08:58:59,Hana Nugroho,Surabaya,Minyak Goreng - Brand A,16000,4,20,,,,0,,Kartu Kredit,,Toko Hijau,5,Perempuan
ORD01213,2025-05-23 20:09:37,Lestari Puspita,Yogyakarta,Beras - Brand C,16000,5,5,,,,78000,,Kartu Kredit,,Toko Biru,5,Perempuan
